LATITUDE;LONGITUDE;ANNUAL
-4,40;-49,15;4740
-4,40;-49,05;4741
-4,40;-48,95;4767
-4,40;-48,85;4809
-4,40;-48,75;4819
-4,40;-48,65;4815
-4,40;-48,55;4807
-4,40;-48,45;4798
-4,40;-48,35;4764
-4,40;-48,25;4788
-4,40;-48,15;4813
-4,40;-48,05;4795
-4,40;-47,95;4775
-4,40;-47,85;4763
-4,40;-47,75;4775
-4,40;-47,65;4786
-4,40;-47,55;4819
-4,40;-47,45;4829
-4,40;-47,35;4862
-4,40;-47,25;4847
-4,40;-47,15;4858
-4,40;-47,05;4868
-4,40;-46,95;4915
-4,40;-46,85;4940
-4,40;-46,75;4926
-4,40;-46,65;4910
-4,40;-46,55;4892
-4,40;-46,45;4887
-4,40;-46,35;4929
-4,40;-46,25;4948
-4,40;-46,15;4935
-4,40;-46,05;4939
-4,40;-45,95;4953
-4,40;-45,85;4995
-4,40;-45,75;5013
-4,40;-45,65;5039
-4,40;-45,55;5036
-4,40;-45,45;5023
-4,40;-45,35;5041
-4,40;-45,25;5066
-4,40;-45,15;5101
-4,40;-45,05;5118
-4,40;-44,95;5155
-4,40;-44,85;5176
-4,40;-44,75;5206
-4,40;-44,65;5229
-4,40;-44,55;5258
-4,40;-44,45;5279
-4,40;-44,35;5310
-4,40;-44,25;5337
-4,40;-44,15;5358
-4,40;-44,05;5359
-4,40;-43,95;5383
-4,40;-43,85;5392
-4,40;-43,75;5432
-4,40;-43,65;5443
-4,40;-43,55;5479
-4,40;-43,45;5491
-4,40;-43,35;5522
-4,40;-43,25;5553
-4,40;-43,15;5584
-4,40;-43,05;5596
-4,40;-42,95;5616
-4,40;-42,85;5596
-4,40;-42,75;5626
-4,40;-42,65;5647
-4,40;-42,55;5650
-4,40;-42,45;5641
-4,40;-42,35;5647
-4,40;-42,25;5675
-4,40;-42,15;5664
-4,40;-42,05;5673
-4,40;-41,95;5683
-4,40;-41,85;5668
-4,40;-41,75;5636
-4,40;-41,65;5627
-4,40;-41,55;5647
-4,40;-41,45;5691
-4,40;-41,35;5639
-4,40;-41,25;5671
-4,40;-41,15;5741
-4,40;-41,05;5729
-4,40;-40,95;5740
-4,40;-40,85;5698
-4,40;-40,75;5464
-4,40;-40,65;5522
-4,40;-40,55;5600
-4,40;-40,45;5621
-4,40;-40,35;5621
-4,40;-40,25;5632
-4,40;-40,15;5630
-4,40;-40,05;5617
-4,40;-39,95;5587
-4,40;-39,85;5638
-4,40;-39,75;5696
-4,40;-39,65;5648
-4,40;-39,55;5610
-4,40;-39,45;5567
-4,40;-39,35;5635
-4,40;-39,25;5683
-4,40;-39,15;5701
-4,40;-39,05;5634
-4,40;-38,95;5396
-4,40;-38,85;5447
-4,40;-38,75;5536
-4,40;-38,65;5575
-4,40;-38,55;5652
-4,40;-38,45;5659
-4,40;-38,35;5677
-4,40;-38,25;5747
-4,40;-38,15;5808
-4,40;-38,05;5865
-4,40;-37,95;5867
-4,40;-37,85;5931
-4,40;-37,75;5949
-4,30;-71,05;4502
-4,30;-70,95;4516
-4,30;-70,85;4531
-4,30;-70,75;4490
-4,30;-70,65;4499
-4,30;-70,55;4512
-4,30;-70,45;4504
-4,30;-70,35;4514
-4,30;-70,25;4557
-4,30;-70,15;4555
-4,30;-70,05;4554
-4,30;-69,95;4548
-4,30;-69,85;4506
-4,30;-69,75;4522
-4,30;-69,65;4546
-4,30;-69,55;4544
-4,30;-69,45;4485
-4,30;-69,35;4435
-4,30;-69,25;4424
-4,30;-69,15;4421
-4,30;-69,05;4379
-4,30;-68,95;4363
-4,30;-68,85;4375
-4,30;-68,75;4385
-4,30;-68,65;4400
-4,30;-68,55;4415
-4,30;-68,45;4413
-4,30;-68,35;4402
-4,30;-68,25;4398
-4,30;-68,15;4399
-4,30;-68,05;4414
-4,30;-67,95;4449
-4,30;-67,85;4429
-4,30;-67,75;4386
-4,30;-67,65;4397
-4,30;-67,55;4409
-4,30;-67,45;4425
-4,30;-67,35;4405
-4,30;-67,25;4403
-4,30;-67,15;4406
-4,30;-67,05;4415
-4,30;-66,95;4431
-4,30;-66,85;4413
-4,30;-66,75;4422
-4,30;-66,65;4463
-4,30;-66,55;4491
-4,30;-66,45;4432
-4,30;-66,35;4394
-4,30;-66,25;4389
-4,30;-66,15;4381
-4,30;-66,05;4385
-4,30;-65,95;4389
-4,30;-65,85;4393
-4,30;-65,75;4402
-4,30;-65,65;4401
-4,30;-65,55;4397
-4,30;-65,45;4402
-4,30;-65,35;4416
-4,30;-65,25;4423
-4,30;-65,15;4385
-4,30;-65,05;4363
-4,30;-64,95;4364
-4,30;-64,85;4367
-4,30;-64,75;4375
-4,30;-64,65;4380
-4,30;-64,55;4387
-4,30;-64,45;4377
-4,30;-64,35;4360
-4,30;-64,25;4355
-4,30;-64,15;4360
-4,30;-64,05;4372
-4,30;-63,95;4384
-4,30;-63,85;4418
-4,30;-63,75;4464
-4,30;-63,65;4450
-4,30;-63,55;4447
-4,30;-63,45;4505
-4,30;-63,35;4414
-4,30;-63,25;4375
-4,30;-63,15;4429
-4,30;-63,05;4398
-4,30;-62,95;4342
-4,30;-62,85;4352
-4,30;-62,75;4369
-4,30;-62,65;4384
-4,30;-62,55;4417
-4,30;-62,45;4436
-4,30;-62,35;4454
-4,30;-62,25;4437
-4,30;-62,15;4484
-4,30;-62,05;4527
-4,30;-61,95;4538
-4,30;-61,85;4490
-4,30;-61,75;4410
-4,30;-61,65;4349
-4,30;-61,55;4325
-4,30;-61,45;4334
-4,30;-61,35;4349
-4,30;-61,25;4350
-4,30;-61,15;4342
-4,30;-61,05;4360
-4,30;-60,95;4358
-4,30;-60,85;4354
-4,30;-60,75;4355
-4,30;-60,65;4350
-4,30;-60,55;4344
-4,30;-60,45;4343
-4,30;-60,35;4359
-4,30;-60,25;4376
-4,30;-60,15;4364
-4,30;-60,05;4383
-4,30;-59,95;4389
-4,30;-59,85;4392
-4,30;-59,75;4424
-4,30;-59,65;4434
-4,30;-59,55;4489
-4,30;-59,45;4468
-4,30;-59,35;4434
-4,30;-59,25;4411
-4,30;-59,15;4381
-4,30;-59,05;4396
-4,30;-58,95;4406
-4,30;-58,85;4399
-4,30;-58,75;4420
-4,30;-58,65;4423
-4,30;-58,55;4407
-4,30;-58,45;4415
-4,30;-58,35;4406
-4,30;-58,25;4401
-4,30;-58,15;4431
-4,30;-58,05;4448
-4,30;-57,95;4446
-4,30;-57,85;4449
-4,30;-57,75;4456
-4,30;-57,65;4492
-4,30;-57,55;4431
-4,30;-57,45;4426
-4,30;-57,35;4439
-4,30;-57,25;4454
-4,30;-57,15;4466
-4,30;-57,05;4473
-4,30;-56,95;4480
-4,30;-56,85;4482
-4,30;-56,75;4484
-4,30;-56,65;4498
-4,30;-56,55;4524
-4,30;-56,45;4529
-4,30;-56,35;4528
-4,30;-56,25;4532
-4,30;-56,15;4562
-4,30;-56,05;4658
-4,30;-55,95;4682
-4,30;-55,85;4602
-4,30;-55,75;4557
-4,30;-55,65;4539
-4,30;-55,55;4536
-4,30;-55,45;4520
-4,30;-55,35;4471
-4,30;-55,25;4472
-4,30;-55,15;4484
-4,30;-55,05;4463
-4,30;-54,95;4472
-4,30;-54,85;4485
-4,30;-54,75;4496
-4,30;-54,65;4469
-4,30;-54,55;4437
-4,30;-54,45;4468
-4,30;-54,35;4480
-4,30;-54,25;4495
-4,30;-54,15;4505
-4,30;-54,05;4527
-4,30;-53,95;4555
-4,30;-53,85;4554
-4,30;-53,75;4516
-4,30;-53,65;4529
-4,30;-53,55;4589
-4,30;-53,45;4588
-4,30;-53,35;4542
-4,30;-53,25;4547
-4,30;-53,15;4541
-4,30;-53,05;4530
-4,30;-52,95;4527
-4,30;-52,85;4535
-4,30;-52,75;4574
-4,30;-52,65;4546
-4,30;-52,55;4519
-4,30;-52,45;4517
-4,30;-52,35;4523
-4,30;-52,25;4509
-4,30;-52,15;4477
-4,30;-52,05;4472
-4,30;-51,95;4478
-4,30;-51,85;4474
-4,30;-51,75;4461
-4,30;-51,65;4462
-4,30;-51,55;4486
-4,30;-51,45;4510
-4,30;-51,35;4513
-4,30;-51,25;4510
-4,30;-51,15;4524
-4,30;-51,05;4543
-4,30;-50,95;4542
-4,30;-50,85;4544
-4,30;-50,75;4564
-4,30;-50,65;4546
-4,30;-50,55;4534
-4,30;-50,45;4549
-4,30;-50,35;4582
-4,30;-50,25;4593
-4,30;-50,15;4612
-4,30;-50,05;4639
-4,30;-49,95;4695
-4,30;-49,85;4799
-4,30;-49,75;4965
-4,30;-49,65;5004
-4,30;-49,55;5009
-4,30;-49,45;4813
-4,30;-49,35;4674
-4,30;-49,25;4713
-4,30;-49,15;4724
-4,30;-49,05;4740
-4,30;-48,95;4775
-4,30;-48,85;4815
-4,30;-48,75;4826
-4,30;-48,65;4805
-4,30;-48,55;4770
-4,30;-48,45;4730
-4,30;-48,35;4747
-4,30;-48,25;4786
-4,30;-48,15;4794
-4,30;-48,05;4782
-4,30;-47,95;4733
-4,30;-47,85;4727
-4,30;-47,75;4760
-4,30;-47,65;4770
-4,30;-47,55;4794
-4,30;-47,45;4829
-4,30;-47,35;4837
-4,30;-47,25;4846
-4,30;-47,15;4804
-4,30;-47,05;4862
-4,30;-46,95;4890
-4,30;-46,85;4907
-4,30;-46,75;4923
-4,30;-46,65;4919
-4,30;-46,55;4915
-4,30;-46,45;4893
-4,30;-46,35;4937
-4,30;-46,25;4950
-4,30;-46,15;4972
-4,30;-46,05;4949
-4,30;-45,95;4965
-4,30;-45,85;4980
-4,30;-45,75;4996
-4,30;-45,65;4992
-4,30;-45,55;5013
-4,30;-45,45;4999
-4,30;-45,35;5026
-4,30;-45,25;5069
-4,30;-45,15;5105
-4,30;-45,05;5139
-4,30;-44,95;5157
-4,30;-44,85;5199
-4,30;-44,75;5216
-4,30;-44,65;5229
-4,30;-44,55;5264
-4,30;-44,45;5289
-4,30;-44,35;5296
-4,30;-44,25;5333
-4,30;-44,15;5341
-4,30;-44,05;5374
-4,30;-43,95;5377
-4,30;-43,85;5377
-4,30;-43,75;5419
-4,30;-43,65;5442
-4,30;-43,55;5480
-4,30;-43,45;5491
-4,30;-43,35;5533
-4,30;-43,25;5558
-4,30;-43,15;5587
-4,30;-43,05;5592
-4,30;-42,95;5563
-4,30;-42,85;5611
-4,30;-42,75;5622
-4,30;-42,65;5656
-4,30;-42,55;5675
-4,30;-42,45;5662
-4,30;-42,35;5659
-4,30;-42,25;5684
-4,30;-42,15;5681
-4,30;-42,05;5694
-4,30;-41,95;5686
-4,30;-41,85;5708
-4,30;-41,75;5673
-4,30;-41,65;5672
-4,30;-41,55;5690
-4,30;-41,45;5740
-4,30;-41,35;5638
-4,30;-41,25;5632
-4,30;-41,15;5729
-4,30;-41,05;5747
-4,30;-40,95;5688
-4,30;-40,85;5689
-4,30;-40,75;5498
-4,30;-40,65;5476
-4,30;-40,55;5631
-4,30;-40,45;5611
-4,30;-40,35;5599
-4,30;-40,25;5624
-4,30;-40,15;5638
-4,30;-40,05;5614
-4,30;-39,95;5626
-4,30;-39,85;5680
-4,30;-39,75;5738
-4,30;-39,65;5654
-4,30;-39,55;5636
-4,30;-39,45;5613
-4,30;-39,35;5657
-4,30;-39,25;5701
-4,30;-39,15;5715
-4,30;-39,05;5731
-4,30;-38,95;5444
-4,30;-38,85;5297
-4,30;-38,75;5426
-4,30;-38,65;5530
-4,30;-38,55;5617
-4,30;-38,45;5671
-4,30;-38,35;5711
-4,30;-38,25;5781
-4,30;-38,15;5872
-4,30;-38,05;5899
-4,30;-37,95;5853
-4,30;-37,85;6027
-4,20;-70,85;4520
-4,20;-70,75;4517
-4,20;-70,65;4520
-4,20;-70,55;4536
-4,20;-70,45;4526
-4,20;-70,35;4523
-4,20;-70,25;4520
-4,20;-69,95;4505
-4,20;-69,85;4454
-4,20;-69,75;4473
-4,20;-69,65;4500
-4,20;-69,55;4555
-4,20;-69,45;4572
-4,20;-69,35;4470
-4,20;-69,25;4404
-4,20;-69,15;4433
-4,20;-69,05;4398
-4,20;-68,95;4367
-4,20;-68,85;4381
-4,20;-68,75;4383
-4,20;-68,65;4398
-4,20;-68,55;4415
-4,20;-68,45;4428
-4,20;-68,35;4411
-4,20;-68,25;4400
-4,20;-68,15;4407
-4,20;-68,05;4413
-4,20;-67,95;4436
-4,20;-67,85;4453
-4,20;-67,75;4393
-4,20;-67,65;4399
-4,20;-67,55;4411
-4,20;-67,45;4417
-4,20;-67,35;4405
-4,20;-67,25;4419
-4,20;-67,15;4405
-4,20;-67,05;4426
-4,20;-66,95;4426
-4,20;-66,85;4405
-4,20;-66,75;4427
-4,20;-66,65;4453
-4,20;-66,55;4497
-4,20;-66,45;4468
-4,20;-66,35;4400
-4,20;-66,25;4393
-4,20;-66,15;4382
-4,20;-66,05;4388
-4,20;-65,95;4388
-4,20;-65,85;4406
-4,20;-65,75;4422
-4,20;-65,65;4428
-4,20;-65,55;4417
-4,20;-65,45;4397
-4,20;-65,35;4394
-4,20;-65,25;4407
-4,20;-65,15;4413
-4,20;-65,05;4377
-4,20;-64,95;4370
-4,20;-64,85;4371
-4,20;-64,75;4364
-4,20;-64,65;4365
-4,20;-64,55;4376
-4,20;-64,45;4373
-4,20;-64,35;4377
-4,20;-64,25;4370
-4,20;-64,15;4374
-4,20;-64,05;4375
-4,20;-63,95;4383
-4,20;-63,85;4402
-4,20;-63,75;4444
-4,20;-63,65;4515
-4,20;-63,55;4529
-4,20;-63,45;4536
-4,20;-63,35;4487
-4,20;-63,25;4401
-4,20;-63,15;4430
-4,20;-63,05;4422
-4,20;-62,95;4350
-4,20;-62,85;4356
-4,20;-62,75;4363
-4,20;-62,65;4370
-4,20;-62,55;4398
-4,20;-62,45;4419
-4,20;-62,35;4445
-4,20;-62,25;4447
-4,20;-62,15;4467
-4,20;-62,05;4499
-4,20;-61,95;4501
-4,20;-61,85;4477
-4,20;-61,75;4433
-4,20;-61,65;4408
-4,20;-61,55;4350
-4,20;-61,45;4314
-4,20;-61,35;4335
-4,20;-61,25;4343
-4,20;-61,15;4339
-4,20;-61,05;4349
-4,20;-60,95;4353
-4,20;-60,85;4361
-4,20;-60,75;4367
-4,20;-60,65;4375
-4,20;-60,55;4373
-4,20;-60,45;4364
-4,20;-60,35;4370
-4,20;-60,25;4334
-4,20;-60,15;4328
-4,20;-60,05;4373
-4,20;-59,95;4397
-4,20;-59,85;4369
-4,20;-59,75;4373
-4,20;-59,65;4392
-4,20;-59,55;4424
-4,20;-59,45;4475
-4,20;-59,35;4443
-4,20;-59,25;4443
-4,20;-59,15;4394
-4,20;-59,05;4402
-4,20;-58,95;4406
-4,20;-58,85;4406
-4,20;-58,75;4451
-4,20;-58,65;4403
-4,20;-58,55;4406
-4,20;-58,45;4437
-4,20;-58,35;4444
-4,20;-58,25;4418
-4,20;-58,15;4421
-4,20;-58,05;4441
-4,20;-57,95;4448
-4,20;-57,85;4440
-4,20;-57,75;4449
-4,20;-57,65;4484
-4,20;-57,55;4441
-4,20;-57,45;4429
-4,20;-57,35;4437
-4,20;-57,25;4452
-4,20;-57,15;4455
-4,20;-57,05;4450
-4,20;-56,95;4453
-4,20;-56,85;4457
-4,20;-56,75;4461
-4,20;-56,65;4469
-4,20;-56,55;4481
-4,20;-56,45;4491
-4,20;-56,35;4483
-4,20;-56,25;4513
-4,20;-56,15;4529
-4,20;-56,05;4580
-4,20;-55,95;4688
-4,20;-55,85;4720
-4,20;-55,75;4649
-4,20;-55,65;4561
-4,20;-55,55;4567
-4,20;-55,45;4569
-4,20;-55,35;4548
-4,20;-55,25;4527
-4,20;-55,15;4507
-4,20;-55,05;4493
-4,20;-54,95;4460
-4,20;-54,85;4493
-4,20;-54,75;4505
-4,20;-54,65;4472
-4,20;-54,55;4456
-4,20;-54,45;4470
-4,20;-54,35;4454
-4,20;-54,25;4450
-4,20;-54,15;4459
-4,20;-54,05;4484
-4,20;-53,95;4498
-4,20;-53,85;4512
-4,20;-53,75;4496
-4,20;-53,65;4498
-4,20;-53,55;4524
-4,20;-53,45;4565
-4,20;-53,35;4541
-4,20;-53,25;4541
-4,20;-53,15;4548
-4,20;-53,05;4520
-4,20;-52,95;4516
-4,20;-52,85;4514
-4,20;-52,75;4528
-4,20;-52,65;4574
-4,20;-52,55;4513
-4,20;-52,45;4506
-4,20;-52,35;4489
-4,20;-52,25;4474
-4,20;-52,15;4462
-4,20;-52,05;4496
-4,20;-51,95;4491
-4,20;-51,85;4455
-4,20;-51,75;4462
-4,20;-51,65;4471
-4,20;-51,55;4484
-4,20;-51,45;4514
-4,20;-51,35;4519
-4,20;-51,25;4503
-4,20;-51,15;4518
-4,20;-51,05;4528
-4,20;-50,95;4524
-4,20;-50,85;4528
-4,20;-50,75;4547
-4,20;-50,65;4549
-4,20;-50,55;4562
-4,20;-50,45;4560
-4,20;-50,35;4566
-4,20;-50,25;4579
-4,20;-50,15;4630
-4,20;-50,05;4668
-4,20;-49,95;4695
-4,20;-49,85;4785
-4,20;-49,75;4948
-4,20;-49,65;5027
-4,20;-49,55;4875
-4,20;-49,45;4655
-4,20;-49,35;4686
-4,20;-49,25;4728
-4,20;-49,15;4709
-4,20;-49,05;4758
-4,20;-48,95;4799
-4,20;-48,85;4797
-4,20;-48,75;4789
-4,20;-48,65;4768
-4,20;-48,55;4748
-4,20;-48,45;4749
-4,20;-48,35;4776
-4,20;-48,25;4783
-4,20;-48,15;4747
-4,20;-48,05;4733
-4,20;-47,95;4759
-4,20;-47,85;4739
-4,20;-47,75;4771
-4,20;-47,65;4754
-4,20;-47,55;4796
-4,20;-47,45;4815
-4,20;-47,35;4829
-4,20;-47,25;4840
-4,20;-47,15;4812
-4,20;-47,05;4845
-4,20;-46,95;4832
-4,20;-46,85;4893
-4,20;-46,75;4888
-4,20;-46,65;4885
-4,20;-46,55;4892
-4,20;-46,45;4926
-4,20;-46,35;4940
-4,20;-46,25;4942
-4,20;-46,15;4933
-4,20;-46,05;4944
-4,20;-45,95;4928
-4,20;-45,85;4935
-4,20;-45,75;4953
-4,20;-45,65;4967
-4,20;-45,55;5006
-4,20;-45,45;5025
-4,20;-45,35;5047
-4,20;-45,25;5091
-4,20;-45,15;5134
-4,20;-45,05;5154
-4,20;-44,95;5172
-4,20;-44,85;5231
-4,20;-44,75;5218
-4,20;-44,65;5244
-4,20;-44,55;5266
-4,20;-44,45;5301
-4,20;-44,35;5318
-4,20;-44,25;5344
-4,20;-44,15;5356
-4,20;-44,05;5383
-4,20;-43,95;5385
-4,20;-43,85;5415
-4,20;-43,75;5451
-4,20;-43,65;5474
-4,20;-43,55;5472
-4,20;-43,45;5478
-4,20;-43,35;5507
-4,20;-43,25;5535
-4,20;-43,15;5580
-4,20;-43,05;5591
-4,20;-42,95;5588
-4,20;-42,85;5576
-4,20;-42,75;5620
-4,20;-42,65;5650
-4,20;-42,55;5683
-4,20;-42,45;5706
-4,20;-42,35;5696
-4,20;-42,25;5673
-4,20;-42,15;5682
-4,20;-42,05;5687
-4,20;-41,95;5714
-4,20;-41,85;5728
-4,20;-41,75;5709
-4,20;-41,65;5738
-4,20;-41,55;5735
-4,20;-41,45;5739
-4,20;-41,35;5645
-4,20;-41,25;5611
-4,20;-41,15;5672
-4,20;-41,05;5734
-4,20;-40,95;5618
-4,20;-40,85;5632
-4,20;-40,75;5496
-4,20;-40,65;5411
-4,20;-40,55;5637
-4,20;-40,45;5609
-4,20;-40,35;5587
-4,20;-40,25;5608
-4,20;-40,15;5625
-4,20;-40,05;5627
-4,20;-39,95;5671
-4,20;-39,85;5703
-4,20;-39,75;5698
-4,20;-39,65;5612
-4,20;-39,55;5620
-4,20;-39,45;5622
-4,20;-39,35;5655
-4,20;-39,25;5676
-4,20;-39,15;5687
-4,20;-39,05;5724
-4,20;-38,95;5620
-4,20;-38,85;5404
-4,20;-38,75;5418
-4,20;-38,65;5513
-4,20;-38,55;5635
-4,20;-38,45;5696
-4,20;-38,35;5756
-4,20;-38,25;5849
-4,20;-38,15;5873
-4,20;-38,05;5854
-4,20;-37,95;6046
-4,10;-70,65;4503
-4,10;-70,55;4498
-4,10;-70,45;4495
-4,10;-70,35;4477
-4,10;-69,95;4435
-4,10;-69,85;4430
-4,10;-69,75;4443
-4,10;-69,65;4465
-4,10;-69,55;4544
-4,10;-69,45;4567
-4,10;-69,35;4495
-4,10;-69,25;4404
-4,10;-69,15;4400
-4,10;-69,05;4421
-4,10;-68,95;4398
-4,10;-68,85;4391
-4,10;-68,75;4392
-4,10;-68,65;4392
-4,10;-68,55;4404
-4,10;-68,45;4424
-4,10;-68,35;4413
-4,10;-68,25;4405
-4,10;-68,15;4410
-4,10;-68,05;4429
-4,10;-67,95;4441
-4,10;-67,85;4464
-4,10;-67,75;4409
-4,10;-67,65;4401
-4,10;-67,55;4412
-4,10;-67,45;4401
-4,10;-67,35;4398
-4,10;-67,25;4399
-4,10;-67,15;4410
-4,10;-67,05;4403
-4,10;-66,95;4394
-4,10;-66,85;4401
-4,10;-66,75;4418
-4,10;-66,65;4428
-4,10;-66,55;4476
-4,10;-66,45;4481
-4,10;-66,35;4422
-4,10;-66,25;4397
-4,10;-66,15;4392
-4,10;-66,05;4395
-4,10;-65,95;4390
-4,10;-65,85;4398
-4,10;-65,75;4408
-4,10;-65,65;4414
-4,10;-65,55;4417
-4,10;-65,45;4409
-4,10;-65,35;4405
-4,10;-65,25;4402
-4,10;-65,15;4411
-4,10;-65,05;4397
-4,10;-64,95;4375
-4,10;-64,85;4375
-4,10;-64,75;4370
-4,10;-64,65;4366
-4,10;-64,55;4363
-4,10;-64,45;4363
-4,10;-64,35;4362
-4,10;-64,25;4353
-4,10;-64,15;4355
-4,10;-64,05;4359
-4,10;-63,95;4372
-4,10;-63,85;4400
-4,10;-63,75;4433
-4,10;-63,65;4475
-4,10;-63,55;4518
-4,10;-63,45;4556
-4,10;-63,35;4576
-4,10;-63,25;4534
-4,10;-63,15;4516
-4,10;-63,05;4512
-4,10;-62,95;4447
-4,10;-62,85;4401
-4,10;-62,75;4393
-4,10;-62,65;4406
-4,10;-62,55;4412
-4,10;-62,45;4433
-4,10;-62,35;4452
-4,10;-62,25;4459
-4,10;-62,15;4464
-4,10;-62,05;4468
-4,10;-61,95;4455
-4,10;-61,85;4437
-4,10;-61,75;4428
-4,10;-61,65;4421
-4,10;-61,55;4371
-4,10;-61,45;4308
-4,10;-61,35;4307
-4,10;-61,25;4316
-4,10;-61,15;4326
-4,10;-61,05;4333
-4,10;-60,95;4333
-4,10;-60,85;4325
-4,10;-60,75;4323
-4,10;-60,65;4315
-4,10;-60,55;4315
-4,10;-60,45;4296
-4,10;-60,35;4302
-4,10;-60,25;4320
-4,10;-60,15;4327
-4,10;-60,05;4341
-4,10;-59,95;4378
-4,10;-59,85;4356
-4,10;-59,75;4346
-4,10;-59,65;4374
-4,10;-59,55;4394
-4,10;-59,45;4436
-4,10;-59,35;4439
-4,10;-59,25;4414
-4,10;-59,15;4447
-4,10;-59,05;4424
-4,10;-58,95;4433
-4,10;-58,85;4452
-4,10;-58,75;4435
-4,10;-58,65;4403
-4,10;-58,55;4417
-4,10;-58,45;4429
-4,10;-58,35;4444
-4,10;-58,25;4439
-4,10;-58,15;4441
-4,10;-58,05;4442
-4,10;-57,95;4445
-4,10;-57,85;4440
-4,10;-57,75;4458
-4,10;-57,65;4495
-4,10;-57,55;4476
-4,10;-57,45;4442
-4,10;-57,35;4446
-4,10;-57,25;4443
-4,10;-57,15;4437
-4,10;-57,05;4435
-4,10;-56,95;4442
-4,10;-56,85;4452
-4,10;-56,75;4467
-4,10;-56,65;4473
-4,10;-56,55;4481
-4,10;-56,45;4491
-4,10;-56,35;4489
-4,10;-56,25;4494
-4,10;-56,15;4507
-4,10;-56,05;4528
-4,10;-55,95;4538
-4,10;-55,85;4629
-4,10;-55,75;4715
-4,10;-55,65;4679
-4,10;-55,55;4568
-4,10;-55,45;4587
-4,10;-55,35;4602
-4,10;-55,25;4589
-4,10;-55,15;4583
-4,10;-55,05;4567
-4,10;-54,95;4537
-4,10;-54,85;4520
-4,10;-54,75;4534
-4,10;-54,65;4524
-4,10;-54,55;4502
-4,10;-54,45;4470
-4,10;-54,35;4461
-4,10;-54,25;4446
-4,10;-54,15;4439
-4,10;-54,05;4447
-4,10;-53,95;4451
-4,10;-53,85;4452
-4,10;-53,75;4446
-4,10;-53,65;4477
-4,10;-53,55;4476
-4,10;-53,45;4510
-4,10;-53,35;4539
-4,10;-53,25;4539
-4,10;-53,15;4536
-4,10;-53,05;4535
-4,10;-52,95;4520
-4,10;-52,85;4524
-4,10;-52,75;4536
-4,10;-52,65;4561
-4,10;-52,55;4499
-4,10;-52,45;4485
-4,10;-52,35;4484
-4,10;-52,25;4471
-4,10;-52,15;4475
-4,10;-52,05;4462
-4,10;-51,95;4463
-4,10;-51,85;4481
-4,10;-51,75;4477
-4,10;-51,65;4477
-4,10;-51,55;4495
-4,10;-51,45;4504
-4,10;-51,35;4518
-4,10;-51,25;4514
-4,10;-51,15;4517
-4,10;-51,05;4496
-4,10;-50,95;4494
-4,10;-50,85;4509
-4,10;-50,75;4523
-4,10;-50,65;4522
-4,10;-50,55;4552
-4,10;-50,45;4574
-4,10;-50,35;4564
-4,10;-50,25;4602
-4,10;-50,15;4654
-4,10;-50,05;4701
-4,10;-49,95;4737
-4,10;-49,85;4725
-4,10;-49,75;4904
-4,10;-49,65;5006
-4,10;-49,55;4769
-4,10;-49,45;4655
-4,10;-49,35;4704
-4,10;-49,25;4710
-4,10;-49,15;4735
-4,10;-49,05;4783
-4,10;-48,95;4809
-4,10;-48,85;4787
-4,10;-48,75;4767
-4,10;-48,65;4817
-4,10;-48,55;4801
-4,10;-48,45;4765
-4,10;-48,35;4761
-4,10;-48,25;4774
-4,10;-48,15;4770
-4,10;-48,05;4779
-4,10;-47,95;4765
-4,10;-47,85;4765
-4,10;-47,75;4735
-4,10;-47,65;4729
-4,10;-47,55;4756
-4,10;-47,45;4794
-4,10;-47,35;4830
-4,10;-47,25;4820
-4,10;-47,15;4816
-4,10;-47,05;4856
-4,10;-46,95;4875
-4,10;-46,85;4861
-4,10;-46,75;4856
-4,10;-46,65;4876
-4,10;-46,55;4891
-4,10;-46,45;4932
-4,10;-46,35;4943
-4,10;-46,25;4942
-4,10;-46,15;4947
-4,10;-46,05;4905
-4,10;-45,95;4914
-4,10;-45,85;4919
-4,10;-45,75;4940
-4,10;-45,65;4985
-4,10;-45,55;5019
-4,10;-45,45;5063
-4,10;-45,35;5074
-4,10;-45,25;5111
-4,10;-45,15;5128
-4,10;-45,05;5168
-4,10;-44,95;5178
-4,10;-44,85;5240
-4,10;-44,75;5242
-4,10;-44,65;5281
-4,10;-44,55;5279
-4,10;-44,45;5314
-4,10;-44,35;5311
-4,10;-44,25;5342
-4,10;-44,15;5362
-4,10;-44,05;5368
-4,10;-43,95;5395
-4,10;-43,85;5420
-4,10;-43,75;5436
-4,10;-43,65;5455
-4,10;-43,55;5464
-4,10;-43,45;5509
-4,10;-43,35;5525
-4,10;-43,25;5549
-4,10;-43,15;5590
-4,10;-43,05;5616
-4,10;-42,95;5634
-4,10;-42,85;5602
-4,10;-42,75;5648
-4,10;-42,65;5666
-4,10;-42,55;5696
-4,10;-42,45;5708
-4,10;-42,35;5700
-4,10;-42,25;5665
-4,10;-42,15;5687
-4,10;-42,05;5727
-4,10;-41,95;5747
-4,10;-41,85;5758
-4,10;-41,75;5747
-4,10;-41,65;5748
-4,10;-41,55;5710
-4,10;-41,45;5704
-4,10;-41,35;5652
-4,10;-41,25;5633
-4,10;-41,15;5660
-4,10;-41,05;5755
-4,10;-40,95;5725
-4,10;-40,85;5475
-4,10;-40,75;5430
-4,10;-40,65;5494
-4,10;-40,55;5560
